,i1_legid,i1_hops,i1_dep_1_place,i1_rcf_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_dep_2_place,i1_rcf_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_dep_3_place,i1_rcf_3_place,i1_rcf_3_p,i1_rcf_3_e,origin,desti,order_date,planned_date,deliver_date,lead_time,value,cargo_price_unit,weight,risk_1,risk_2,risk_3,risk_all,distance,cargo_price
111,6710,2,VIE,PVG,1380,1092,PVG,DXB,795,430,?,?,0,0,VIE,DXB,2019-01-02 12:53:49,2019-01-04 01:08:49,2019-01-03 14:15:49,1522,88207,0.65,0.93,2.0,2.0,0.0,4.0,2622.0,1585.0
112,5461,2,IST,FRA,1000,862,FRA,MUC,195,159,?,?,0,0,IST,MUC,2019-02-11 00:07:41,2019-02-11 20:02:41,2019-02-11 17:08:41,1021,23493,0.77,3.37,3.5,3.0,0.0,6.5,976.0,2532.62
113,6591,1,PVG,FCO,1855,1375,?,?,0,0,?,?,0,0,PVG,FCO,2019-01-30 21:36:38,2019-02-01 04:31:38,2019-01-31 20:31:38,1375,25771,0.68,2.21,2.5,0.0,0.0,2.5,5693.0,8555.44
114,3923,1,FRA,VIE,295,174,?,?,0,0,?,?,0,0,FRA,VIE,2019-03-16 09:23:35,2019-03-16 14:18:35,2019-03-16 12:17:35,174,40674,0.52,2.15,3.0,0.0,0.0,3.0,386.0,431.55
115,10412,1,FRA,DXB,1020,820,?,?,0,0,?,?,0,0,FRA,DXB,2019-02-13 01:58:08,2019-02-13 18:58:08,2019-02-13 15:38:08,820,80159,0.8,1.57,3.0,0.0,0.0,3.0,3008.0,3778.05
116,4277,1,FRA,LHR,215,158,?,?,0,0,?,?,0,0,FRA,LHR,2019-01-13 11:46:07,2019-01-13 15:21:07,2019-01-13 14:24:07,158,32682,0.48,1.99,3.0,0.0,0.0,3.0,406.0,387.81
117,11858,1,LHR,PVG,1225,1002,?,?,0,0,?,?,0,0,LHR,PVG,2019-03-02 18:53:53,2019-03-03 15:18:53,2019-03-03 11:35:53,1002,59337,0.79,0.9,2.0,0.0,0.0,2.0,5738.0,4079.72
118,4178,1,FRA,DXB,1020,857,?,?,0,0,?,?,0,0,FRA,DXB,2019-01-07 20:31:54,2019-01-08 13:31:54,2019-01-08 10:48:54,857,11527,0.44,3.95,3.0,0.0,0.0,3.0,3008.0,5227.9
119,2573,1,FRA,ZRH,270,136,?,?,0,0,?,?,0,0,FRA,ZRH,2019-01-22 05:45:48,2019-01-22 10:15:48,2019-01-22 08:01:48,136,66732,0.79,2.87,3.5,0.0,0.0,3.5,177.0,401.31
120,10349,1,CDG,SIN,845,708,?,?,0,0,?,?,0,0,CDG,SIN,2019-02-24 05:25:36,2019-02-24 19:30:36,2019-02-24 17:13:36,708,75605,0.63,3.93,3.5,0.0,0.0,3.5,6659.0,16487.02
121,2068,2,SVO,PVG,1100,773,PVG,VIE,1465,1708,?,?,0,0,SVO,VIE,2019-02-08 15:45:53,2019-02-10 10:30:53,2019-02-10 09:06:53,2481,80836,0.76,3.93,2.0,2.0,0.0,4.0,1032.0,3082.38
122,8954,1,PVG,FCO,1270,820,?,?,0,0,?,?,0,0,PVG,FCO,2019-01-29 06:06:44,2019-01-30 03:16:44,2019-01-29 19:46:44,820,72577,0.33,3.77,2.5,0.0,0.0,2.5,5693.0,7082.66
123,5452,1,MAD,FRA,375,167,?,?,0,0,?,?,0,0,MAD,FRA,2019-02-09 12:32:12,2019-02-09 18:47:12,2019-02-09 15:19:12,167,65730,0.65,0.51,3.5,0.0,0.0,3.5,881.0,292.05
124,4010,1,FRA,CDG,290,230,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-25 13:54:18,2019-02-25 18:44:18,2019-02-25 17:44:18,230,55127,0.74,3.3,4.0,0.0,0.0,4.0,278.0,678.88
125,10342,1,FRA,ZRH,265,125,?,?,0,0,?,?,0,0,FRA,ZRH,2019-02-25 13:56:07,2019-02-25 18:21:07,2019-02-25 16:01:07,125,4350,0.74,1.43,3.5,0.0,0.0,3.5,177.0,187.3
126,10058,1,FRA,CDG,290,366,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-16 19:14:08,2019-03-17 00:04:08,2019-03-17 01:20:08,366,82967,0.64,3.48,4.0,0.0,0.0,4.0,278.0,619.16
127,6644,1,MUC,PVG,1365,1221,?,?,0,0,?,?,0,0,MUC,PVG,2019-01-10 02:40:29,2019-01-11 01:25:29,2019-01-10 23:01:29,1221,56637,0.78,0.13,2.0,0.0,0.0,2.0,5451.0,552.73
128,878,1,ARN,LHR,435,271,?,?,0,0,?,?,0,0,ARN,LHR,2019-01-19 17:57:40,2019-01-20 01:12:40,2019-01-19 22:28:40,271,29416,0.54,0.17,2.5,0.0,0.0,2.5,908.0,83.35
129,4636,1,FRA,SVO,890,839,?,?,0,0,?,?,0,0,FRA,SVO,2019-02-09 06:07:38,2019-02-09 20:57:38,2019-02-09 20:06:38,839,22093,0.47,2.36,3.0,0.0,0.0,3.0,1257.0,1394.26
130,6933,1,LHR,SVO,960,679,?,?,0,0,?,?,0,0,LHR,SVO,2019-02-20 17:28:01,2019-02-21 09:28:01,2019-02-21 04:47:01,679,49419,0.53,3.2,2.0,0.0,0.0,2.0,1558.0,2642.37
131,5007,1,ORD,FRA,975,799,?,?,0,0,?,?,0,0,ORD,FRA,2019-02-12 22:38:33,2019-02-13 14:53:33,2019-02-13 11:57:33,799,71328,0.5,1.72,6.0,0.0,0.0,6.0,4328.0,3722.08
132,3244,1,DOH,LHR,1015,787,?,?,0,0,?,?,0,0,DOH,LHR,2019-01-15 22:26:28,2019-01-16 15:21:28,2019-01-16 11:33:28,787,24456,0.76,0.81,2.0,0.0,0.0,2.0,3255.0,2003.78
133,3692,1,PVG,DEL,860,470,?,?,0,0,?,?,0,0,PVG,DEL,2019-01-21 03:08:55,2019-01-21 17:28:55,2019-01-21 10:58:55,470,17548,0.44,4.95,2.5,0.0,0.0,2.5,2665.0,5804.37
134,2572,1,FRA,MUC,195,188,?,?,0,0,?,?,0,0,FRA,MUC,2019-01-25 06:13:32,2019-01-25 09:28:32,2019-01-25 09:21:32,188,72219,0.37,1.8,3.0,0.0,0.0,3.0,186.0,123.88
135,1478,1,FRA,PVG,1210,993,?,?,0,0,?,?,0,0,FRA,PVG,2019-01-20 01:54:49,2019-01-20 22:04:49,2019-01-20 18:27:49,993,15030,0.34,2.04,3.0,0.0,0.0,3.0,5501.0,3815.49
136,229,1,ORD,FRA,975,716,?,?,0,0,?,?,0,0,ORD,FRA,2019-01-04 04:37:10,2019-01-04 20:52:10,2019-01-04 16:33:10,716,90408,0.68,2.57,6.0,0.0,0.0,6.0,4328.0,7563.61
137,7328,1,ARN,AMS,495,517,?,?,0,0,?,?,0,0,ARN,AMS,2019-01-06 05:24:06,2019-01-06 13:39:06,2019-01-06 14:01:06,517,95932,0.78,4.39,4.5,0.0,0.0,4.5,715.0,2448.3
138,6899,1,LHR,DOH,970,751,?,?,0,0,?,?,0,0,LHR,DOH,2019-02-11 01:40:09,2019-02-11 17:50:09,2019-02-11 14:11:09,751,97127,0.5,1.57,2.0,0.0,0.0,2.0,3255.0,2555.18
139,5073,1,SVO,FRA,1050,821,?,?,0,0,?,?,0,0,SVO,FRA,2019-01-24 19:08:26,2019-01-25 12:38:26,2019-01-25 08:49:26,821,68313,0.44,1.46,3.0,0.0,0.0,3.0,1257.0,807.5
140,7087,1,DEL,LHR,730,707,?,?,0,0,?,?,0,0,DEL,LHR,2019-02-22 04:00:26,2019-02-22 16:10:26,2019-02-22 15:47:26,707,20479,0.8,1.11,2.5,0.0,0.0,2.5,4180.0,3711.84
141,5804,2,ARN,FCO,100,91,FCO,VIE,180,171,?,?,0,0,ARN,VIE,2019-01-07 19:56:52,2019-01-08 00:36:52,2019-01-08 00:18:52,262,12015,0.67,4.76,3.0,2.5,0.0,5.5,799.0,2548.17
142,9594,1,ORD,AMS,720,783,?,?,0,0,?,?,0,0,ORD,AMS,2019-02-02 17:03:36,2019-02-03 05:03:36,2019-02-03 06:06:36,783,49584,0.38,4.21,7.0,0.0,0.0,7.0,4106.0,6568.78
143,9437,1,CPH,FRA,455,181,?,?,0,0,?,?,0,0,CPH,FRA,2019-02-12 14:35:05,2019-02-12 22:10:05,2019-02-12 17:36:05,181,41263,0.34,2.41,3.5,0.0,0.0,3.5,422.0,345.79
144,4693,1,FRA,ZRH,265,123,?,?,0,0,?,?,0,0,FRA,ZRH,2019-03-17 21:06:42,2019-03-18 01:31:42,2019-03-17 23:09:42,123,50147,0.38,0.35,3.5,0.0,0.0,3.5,177.0,23.54
145,4663,1,FRA,CDG,280,202,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-28 18:30:18,2019-01-28 23:10:18,2019-01-28 21:52:18,202,50207,0.32,4.72,4.0,0.0,0.0,4.0,278.0,419.89
146,14348,1,CDG,PVG,1250,892,?,?,0,0,?,?,0,0,CDG,PVG,2019-03-24 11:33:24,2019-03-25 08:23:24,2019-03-25 02:25:24,892,85159,0.34,1.53,3.0,0.0,0.0,3.0,5754.0,2993.23
147,4614,1,FRA,CPH,265,189,?,?,0,0,?,?,0,0,FRA,CPH,2019-01-27 22:53:02,2019-01-28 03:18:02,2019-01-28 02:02:02,189,19795,0.54,2.78,3.5,0.0,0.0,3.5,422.0,633.51
148,6885,1,LHR,DOH,970,699,?,?,0,0,?,?,0,0,LHR,DOH,2019-03-13 06:42:20,2019-03-13 22:52:20,2019-03-13 18:21:20,699,4958,0.63,4.8,2.0,0.0,0.0,2.0,3255.0,9843.12
149,13981,2,MUC,LHR,1590,4044,LHR,DXB,935,831,?,?,0,0,MUC,DXB,2019-02-02 18:05:13,2019-02-04 12:10:13,2019-02-06 03:20:13,4875,86313,0.39,2.28,2.0,2.0,0.0,4.0,2834.0,2519.99
150,3962,1,FRA,CDG,285,185,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-11 01:50:35,2019-01-11 06:35:35,2019-01-11 04:55:35,185,98910,0.78,1.88,4.0,0.0,0.0,4.0,278.0,407.66
151,12628,2,DOH,AMS,1180,907,AMS,CPH,2826,2768,?,?,0,0,DOH,CPH,2019-03-08 22:22:58,2019-03-11 17:08:58,2019-03-11 11:37:58,3675,33440,0.37,3.22,4.0,4.5,0.0,8.5,2862.0,3409.79
152,1861,1,SIN,MUC,1040,690,?,?,0,0,?,?,0,0,SIN,MUC,2019-01-18 22:59:08,2019-01-19 16:19:08,2019-01-19 10:29:08,690,78482,0.44,4.99,2.5,0.0,0.0,2.5,6246.0,13713.72
153,6397,1,PVG,FRA,1240,829,?,?,0,0,?,?,0,0,PVG,FRA,2019-01-15 02:35:25,2019-01-15 23:15:25,2019-01-15 16:24:25,829,86419,0.49,4.61,3.0,0.0,0.0,3.0,5501.0,12426.21
154,3871,1,ZRH,FRA,390,162,?,?,0,0,?,?,0,0,ZRH,FRA,2019-02-11 03:19:14,2019-02-11 09:49:14,2019-02-11 06:01:14,162,90033,0.45,0.23,3.5,0.0,0.0,3.5,177.0,18.32
155,10746,1,ARN,FCO,100,109,?,?,0,0,?,?,0,0,ARN,FCO,2019-03-07 00:32:18,2019-03-07 02:12:18,2019-03-07 02:21:18,109,64552,0.57,4.33,3.0,0.0,0.0,3.0,1256.0,3099.93
156,3393,1,FRA,DXB,1020,899,?,?,0,0,?,?,0,0,FRA,DXB,2019-02-06 00:38:24,2019-02-06 17:38:24,2019-02-06 15:37:24,899,99656,0.45,3.51,3.0,0.0,0.0,3.0,3008.0,4751.14
157,9735,1,FRA,MUC,195,255,?,?,0,0,?,?,0,0,FRA,MUC,2019-02-26 22:42:52,2019-02-27 01:57:52,2019-02-27 02:57:52,255,6204,0.32,2.55,3.0,0.0,0.0,3.0,186.0,151.78
158,7169,1,DEL,LHR,730,688,?,?,0,0,?,?,0,0,DEL,LHR,2019-03-30 10:46:16,2019-03-30 22:56:16,2019-03-30 22:14:16,688,23602,0.54,3.07,2.5,0.0,0.0,2.5,4180.0,6929.6
159,219,1,ORD,FRA,975,736,?,?,0,0,?,?,0,0,ORD,FRA,2019-02-08 10:03:33,2019-02-09 02:18:33,2019-02-08 22:19:33,736,34515,0.59,2.27,6.0,0.0,0.0,6.0,4328.0,5796.49
160,3057,1,DXB,PVG,815,680,?,?,0,0,?,?,0,0,DXB,PVG,2019-01-12 00:09:08,2019-01-12 13:44:08,2019-01-12 11:29:08,680,31349,0.71,4.18,2.0,0.0,0.0,2.0,4004.0,11883.07
161,3432,1,PVG,FCO,1240,1038,?,?,0,0,?,?,0,0,PVG,FCO,2019-03-24 06:37:56,2019-03-25 03:17:56,2019-03-24 23:55:56,1038,63423,0.61,4.08,2.5,0.0,0.0,2.5,5693.0,14168.74
162,3830,2,DXB,PVG,815,571,PVG,SIN,1840,1346,?,?,0,0,DXB,SIN,2019-01-29 00:48:07,2019-01-30 21:03:07,2019-01-30 08:45:07,1917,8361,0.65,1.41,2.0,2.5,0.0,4.5,3630.0,3326.9
163,9405,1,CPH,FRA,455,172,?,?,0,0,?,?,0,0,CPH,FRA,2019-03-24 20:56:22,2019-03-25 04:31:22,2019-03-24 23:48:22,172,96284,0.55,2.92,3.5,0.0,0.0,3.5,422.0,677.73
164,5178,2,ZRH,FRA,270,134,FRA,CDG,290,201,?,?,0,0,ZRH,CDG,2019-03-11 07:01:54,2019-03-11 16:21:54,2019-03-11 12:36:54,335,70475,0.51,4.09,3.5,4.0,0.0,7.5,296.0,617.43
165,6469,1,CDG,AMS,150,149,?,?,0,0,?,?,0,0,CDG,AMS,2019-02-22 02:55:17,2019-02-22 05:25:17,2019-02-22 05:24:17,149,82371,0.79,2.46,5.0,0.0,0.0,5.0,247.0,480.02
166,14502,1,CDG,PVG,1250,883,?,?,0,0,?,?,0,0,CDG,PVG,2019-01-23 07:46:17,2019-01-24 04:36:17,2019-01-23 22:29:17,883,31004,0.36,1.51,3.0,0.0,0.0,3.0,5754.0,3127.87
167,13534,1,ORD,DXB,1005,825,?,?,0,0,?,?,0,0,ORD,DXB,2019-01-19 22:48:06,2019-01-20 15:33:06,2019-01-20 12:33:06,825,43374,0.6,3.39,5.0,0.0,0.0,5.0,7228.0,14701.75
168,3007,1,DUB,CDG,210,194,?,?,0,0,?,?,0,0,DUB,CDG,2019-02-11 22:48:30,2019-02-12 02:18:30,2019-02-12 02:02:30,194,51041,0.38,4.08,3.0,0.0,0.0,3.0,487.0,755.04
169,5355,1,LHR,FRA,115,82,?,?,0,0,?,?,0,0,LHR,FRA,2019-02-18 19:12:13,2019-02-18 21:07:13,2019-02-18 20:34:13,82,58731,0.63,0.11,3.0,0.0,0.0,3.0,406.0,28.14
170,9410,1,CPH,FRA,455,185,?,?,0,0,?,?,0,0,CPH,FRA,2019-02-11 04:04:16,2019-02-11 11:39:16,2019-02-11 07:09:16,185,68315,0.35,2.83,3.5,0.0,0.0,3.5,422.0,417.99
171,9977,1,FRA,DXB,995,797,?,?,0,0,?,?,0,0,FRA,DXB,2019-02-23 17:01:28,2019-02-24 09:36:28,2019-02-24 06:18:28,797,46831,0.54,2.68,3.0,0.0,0.0,3.0,3008.0,4353.18
172,2868,1,DXB,AMS,780,774,?,?,0,0,?,?,0,0,DXB,AMS,2019-03-28 09:29:07,2019-03-28 22:29:07,2019-03-28 22:23:07,774,59584,0.31,2.93,4.0,0.0,0.0,4.0,3209.0,2914.73
173,3420,1,FRA,CPH,265,214,?,?,0,0,?,?,0,0,FRA,CPH,2019-02-28 21:56:44,2019-03-01 02:21:44,2019-03-01 01:30:44,214,82706,0.64,3.74,3.5,0.0,0.0,3.5,422.0,1010.1
174,13773,1,LHR,PVG,1225,857,?,?,0,0,?,?,0,0,LHR,PVG,2019-03-08 14:47:36,2019-03-09 11:12:36,2019-03-09 05:04:36,857,10441,0.6,1.6,2.0,0.0,0.0,2.0,5738.0,5508.48
175,2041,1,AMS,SVO,1160,856,?,?,0,0,?,?,0,0,AMS,SVO,2019-03-18 00:24:25,2019-03-18 19:44:25,2019-03-18 14:40:25,856,6894,0.51,3.92,4.0,0.0,0.0,4.0,1332.0,2662.93
176,1489,1,FRA,PVG,1220,1038,?,?,0,0,?,?,0,0,FRA,PVG,2019-03-18 13:28:54,2019-03-19 09:48:54,2019-03-19 06:46:54,1038,19866,0.58,0.53,3.0,0.0,0.0,3.0,5501.0,1691.01
177,1759,2,DOH,LHR,1015,773,LHR,CDG,385,282,?,?,0,0,DOH,CDG,2019-01-21 02:13:42,2019-01-22 01:33:42,2019-01-21 19:48:42,1055,15994,0.56,0.08,2.0,3.0,0.0,5.0,3086.0,138.25
178,10298,1,TLV,AMS,470,492,?,?,0,0,?,?,0,0,TLV,AMS,2019-02-01 15:34:40,2019-02-01 23:24:40,2019-02-01 23:46:40,492,28997,0.53,1.47,4.5,0.0,0.0,4.5,2057.0,1602.61
179,4629,1,FRA,HKG,685,762,?,?,0,0,?,?,0,0,FRA,HKG,2019-01-06 08:57:27,2019-01-06 20:22:27,2019-01-06 21:39:27,762,26607,0.67,2.98,3.0,0.0,0.0,3.0,5685.0,11350.67
180,2595,1,FRA,LHR,215,140,?,?,0,0,?,?,0,0,FRA,LHR,2019-03-28 17:06:58,2019-03-28 20:41:58,2019-03-28 19:26:58,140,56438,0.52,1.76,3.0,0.0,0.0,3.0,406.0,371.57
181,10672,1,FRA,ZRH,275,100,?,?,0,0,?,?,0,0,FRA,ZRH,2019-01-31 22:45:39,2019-02-01 03:20:39,2019-02-01 00:25:39,100,88527,0.4,2.72,3.5,0.0,0.0,3.5,177.0,192.58
182,297,2,DOH,LHR,1030,782,LHR,ZRH,95,79,?,?,0,0,DOH,ZRH,2019-03-28 02:49:03,2019-03-28 21:34:03,2019-03-28 17:10:03,861,2338,0.3,1.61,2.0,2.5,0.0,4.5,2791.0,1348.05
183,12049,1,LHR,BKK,1245,1165,?,?,0,0,?,?,0,0,LHR,BKK,2019-02-02 13:27:21,2019-02-03 10:12:21,2019-02-03 08:52:21,1165,69634,0.33,1.95,2.0,0.0,0.0,2.0,5947.0,3826.89
184,9515,1,CPH,FRA,455,175,?,?,0,0,?,?,0,0,CPH,FRA,2019-02-24 19:27:48,2019-02-25 03:02:48,2019-02-24 22:22:48,175,25640,0.63,2.67,3.5,0.0,0.0,3.5,422.0,709.85
185,6608,2,ZRH,LHR,370,146,LHR,DXB,660,750,?,?,0,0,ZRH,DXB,2019-02-13 13:09:53,2019-02-14 06:19:53,2019-02-14 04:05:53,896,77653,0.41,1.95,2.5,2.0,0.0,4.5,2961.0,2367.32
186,258,1,ORD,FRA,975,805,?,?,0,0,?,?,0,0,ORD,FRA,2019-02-14 19:36:11,2019-02-15 11:51:11,2019-02-15 09:01:11,805,78576,0.47,0.1,6.0,0.0,0.0,6.0,4328.0,203.42
187,12341,1,MUC,FRA,375,93,?,?,0,0,?,?,0,0,MUC,FRA,2019-02-09 03:33:02,2019-02-09 09:48:02,2019-02-09 05:06:02,93,33695,0.45,2.67,3.0,0.0,0.0,3.0,186.0,223.48
188,10153,1,FRA,ZRH,270,190,?,?,0,0,?,?,0,0,FRA,ZRH,2019-03-10 03:02:50,2019-03-10 07:32:50,2019-03-10 06:12:50,190,50911,0.43,1.02,3.5,0.0,0.0,3.5,177.0,77.63
189,8735,1,LHR,ORD,960,741,?,?,0,0,?,?,0,0,LHR,ORD,2019-03-22 17:51:46,2019-03-23 09:51:46,2019-03-23 06:12:46,741,74694,0.62,2.54,5.0,0.0,0.0,5.0,3939.0,6203.14
190,5186,1,ZRH,FRA,385,143,?,?,0,0,?,?,0,0,ZRH,FRA,2019-02-28 21:34:14,2019-03-01 03:59:14,2019-02-28 23:57:14,143,65483,0.68,2.2,3.5,0.0,0.0,3.5,177.0,264.79
191,4650,1,FRA,HKG,685,726,?,?,0,0,?,?,0,0,FRA,HKG,2019-02-15 01:54:46,2019-02-15 13:19:46,2019-02-15 14:00:46,726,6352,0.6,2.93,3.0,0.0,0.0,3.0,5685.0,9994.23
192,12407,2,FCO,LHR,385,170,LHR,DOH,970,711,?,?,0,0,FCO,DOH,2019-02-27 18:23:00,2019-02-28 16:58:00,2019-02-28 09:04:00,881,45081,0.73,1.51,2.5,2.0,0.0,4.5,2507.0,2763.47
193,10309,1,FRA,ZRH,167,114,?,?,0,0,?,?,0,0,FRA,ZRH,2019-02-08 16:43:05,2019-02-08 19:30:05,2019-02-08 18:37:05,114,21663,0.62,3.72,3.5,0.0,0.0,3.5,177.0,408.23
194,3752,1,AMS,DOH,1170,1263,?,?,0,0,?,?,0,0,AMS,DOH,2019-03-22 04:13:37,2019-03-22 23:43:37,2019-03-23 01:16:37,1263,69379,0.33,0.44,4.0,0.0,0.0,4.0,3057.0,443.88
195,2433,1,PVG,SVO,880,724,?,?,0,0,?,?,0,0,PVG,SVO,2019-02-25 16:21:42,2019-02-26 07:01:42,2019-02-26 04:25:42,724,42797,0.68,3.66,2.0,0.0,0.0,2.0,4254.0,10587.36
196,7236,1,MUC,OSL,380,135,?,?,0,0,?,?,0,0,MUC,OSL,2019-02-17 11:31:03,2019-02-17 17:51:03,2019-02-17 13:46:03,135,6138,0.45,1.37,2.0,0.0,0.0,2.0,818.0,504.3
197,7559,1,CPH,FRA,455,186,?,?,0,0,?,?,0,0,CPH,FRA,2019-02-15 14:39:10,2019-02-15 22:14:10,2019-02-15 17:45:10,186,52466,0.46,4.56,3.5,0.0,0.0,3.5,422.0,885.19
198,8228,1,DEL,PVG,855,481,?,?,0,0,?,?,0,0,DEL,PVG,2019-02-14 18:30:19,2019-02-15 08:45:19,2019-02-15 02:31:19,481,20240,0.48,2.57,2.5,0.0,0.0,2.5,2665.0,3287.54
199,9745,1,FRA,LHR,215,202,?,?,0,0,?,?,0,0,FRA,LHR,2019-01-09 08:57:45,2019-01-09 12:32:45,2019-01-09 12:19:45,202,10625,0.64,0.98,3.0,0.0,0.0,3.0,406.0,254.64
200,4647,1,FRA,CDG,280,202,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-23 03:53:02,2019-03-23 08:33:02,2019-03-23 07:15:02,202,55186,0.73,1.52,4.0,0.0,0.0,4.0,278.0,308.47
201,381,1,AMS,PVG,1215,808,?,?,0,0,?,?,0,0,AMS,PVG,2019-02-21 10:22:28,2019-02-22 06:37:28,2019-02-21 23:50:28,808,84983,0.68,1.14,4.0,0.0,0.0,4.0,5533.0,4289.18
202,4506,1,FRA,DXB,1020,945,?,?,0,0,?,?,0,0,FRA,DXB,2019-03-19 02:12:32,2019-03-19 19:12:32,2019-03-19 17:57:32,945,61979,0.76,2.56,3.0,0.0,0.0,3.0,3008.0,5852.36
203,9834,1,CDG,FCO,145,115,?,?,0,0,?,?,0,0,CDG,FCO,2019-03-01 01:24:58,2019-03-01 03:49:58,2019-03-01 03:19:58,115,65701,0.45,0.57,3.5,0.0,0.0,3.5,684.0,175.45
204,411,1,SVO,FRA,1055,1019,?,?,0,0,?,?,0,0,SVO,FRA,2019-02-25 06:03:10,2019-02-25 23:38:10,2019-02-25 23:02:10,1019,61014,0.33,0.85,3.0,0.0,0.0,3.0,1257.0,352.59
205,11131,1,FRA,MUC,195,128,?,?,0,0,?,?,0,0,FRA,MUC,2019-03-14 07:45:53,2019-03-14 11:00:53,2019-03-14 09:53:53,128,90718,0.57,0.04,3.0,0.0,0.0,3.0,186.0,4.24
206,3999,1,SVO,PVG,1025,872,?,?,0,0,?,?,0,0,SVO,PVG,2019-01-04 14:16:27,2019-01-05 07:21:27,2019-01-05 04:48:27,872,55995,0.39,0.03,2.0,0.0,0.0,2.0,4254.0,49.77
207,14446,1,PVG,CDG,1330,944,?,?,0,0,?,?,0,0,PVG,CDG,2019-03-29 00:16:20,2019-03-29 22:26:20,2019-03-29 16:00:20,944,78822,0.56,3.93,3.0,0.0,0.0,3.0,5754.0,12663.4
208,2214,1,SIN,MUC,1045,1591,?,?,0,0,?,?,0,0,SIN,MUC,2019-02-22 08:24:18,2019-02-23 01:49:18,2019-02-23 10:55:18,1591,64005,0.78,2.78,2.5,0.0,0.0,2.5,6246.0,13543.83
209,14419,1,CDG,PVG,1250,881,?,?,0,0,?,?,0,0,CDG,PVG,2019-03-07 05:35:20,2019-03-08 02:25:20,2019-03-07 20:16:20,881,85371,0.54,4.29,3.0,0.0,0.0,3.0,5754.0,13329.72
210,5814,1,ZRH,FRA,385,133,?,?,0,0,?,?,0,0,ZRH,FRA,2019-03-16 15:17:40,2019-03-16 21:42:40,2019-03-16 17:30:40,133,98829,0.46,0.29,3.5,0.0,0.0,3.5,177.0,23.61
211,347,1,LHR,DEL,1035,867,?,?,0,0,?,?,0,0,LHR,DEL,2019-01-31 23:53:27,2019-02-01 17:08:27,2019-02-01 14:20:27,867,6157,0.6,2.77,2.5,0.0,0.0,2.5,4180.0,6947.16
212,4993,1,ORD,FRA,975,873,?,?,0,0,?,?,0,0,ORD,FRA,2019-02-23 14:33:13,2019-02-24 06:48:13,2019-02-24 05:06:13,873,52930,0.51,0.78,6.0,0.0,0.0,6.0,4328.0,1721.68
213,11930,1,SVO,AMS,1125,1198,?,?,0,0,?,?,0,0,SVO,AMS,2019-02-25 12:59:49,2019-02-26 07:44:49,2019-02-26 08:57:49,1198,4601,0.47,1.66,4.0,0.0,0.0,4.0,1332.0,1039.23
214,10063,1,FRA,CDG,285,300,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-05 03:32:40,2019-02-05 08:17:40,2019-02-05 08:32:40,300,37207,0.49,2.38,4.0,0.0,0.0,4.0,278.0,324.2
215,9942,1,FRA,LHR,215,173,?,?,0,0,?,?,0,0,FRA,LHR,2019-03-20 11:05:26,2019-03-20 14:40:26,2019-03-20 13:58:26,173,97529,0.71,4.78,3.0,0.0,0.0,3.0,406.0,1377.88
216,1723,1,LHR,FCO,740,230,?,?,0,0,?,?,0,0,LHR,FCO,2019-01-17 19:29:13,2019-01-18 07:49:13,2019-01-17 23:19:13,230,92587,0.52,3.73,2.5,0.0,0.0,2.5,897.0,1739.82
217,103,1,ORD,FRA,975,742,?,?,0,0,?,?,0,0,ORD,FRA,2019-02-25 12:06:35,2019-02-26 04:21:35,2019-02-26 00:28:35,742,8971,0.34,2.18,6.0,0.0,0.0,6.0,4328.0,3207.91
218,1977,1,CDG,FRA,400,170,?,?,0,0,?,?,0,0,CDG,FRA,2019-01-09 22:14:46,2019-01-10 04:54:46,2019-01-10 01:04:46,170,25837,0.5,2.36,4.0,0.0,0.0,4.0,278.0,328.04
219,9545,2,CPH,FRA,155,167,FRA,FCO,285,135,?,?,0,0,CPH,FCO,2019-02-24 04:13:26,2019-02-24 11:33:26,2019-02-24 09:15:26,302,15049,0.64,1.25,3.5,3.5,0.0,7.0,954.0,763.2
220,3389,1,DOH,LHR,1015,831,?,?,0,0,?,?,0,0,DOH,LHR,2019-01-08 22:40:19,2019-01-09 15:35:19,2019-01-09 12:31:19,831,31226,0.49,3.28,2.0,0.0,0.0,2.0,3255.0,5231.44
221,257,1,ORD,FRA,975,774,?,?,0,0,?,?,0,0,ORD,FRA,2019-03-18 05:58:28,2019-03-18 22:13:28,2019-03-18 18:52:28,774,9563,0.62,4.31,6.0,0.0,0.0,6.0,4328.0,11565.28
222,8842,1,FRA,PVG,1220,1074,?,?,0,0,?,?,0,0,FRA,PVG,2019-01-04 18:57:59,2019-01-05 15:17:59,2019-01-05 12:51:59,1074,81785,0.31,4.06,3.0,0.0,0.0,3.0,5501.0,6923.56
223,5526,1,MAD,FRA,980,697,?,?,0,0,?,?,0,0,MAD,FRA,2019-03-24 14:39:28,2019-03-25 06:59:28,2019-03-25 02:16:28,697,30648,0.32,1.95,3.5,0.0,0.0,3.5,881.0,549.74
